event,orig_id,time_value,latitude_value,longitude_value,depth_value,magnitude_value,magnitude_type
igepn2016yjjn,112931,   2016-12-12 15:53:52.000,0.859129,-79.906412,10.89,5.2,        M
igepn2016yjqn,112946,   2016-12-12 19:29:07.000,0.858637,-79.892137,12.37,4.2,      MLv
igepn2016yjqn,112946,   2016-12-12 19:29:07.000,0.858637,-79.892137,12.37,4.1,      MLv
igepn2016yjqn,112946,   2016-12-12 19:29:07.000,0.858637,-79.892137,12.37,4.2,        M
igepn2016ykfo,112976,   2016-12-13 03:02:37.000,0.99088,-79.803291,2.43,3.6,      MLv
igepn2016ykfo,112976,   2016-12-13 03:02:37.000,0.99088,-79.803291,2.43,3.6,     Mjma
igepn2016ykfo,112976,   2016-12-13 03:02:37.000,0.99088,-79.803291,2.43,3.6,        M
igepn2016ylsy,113064,   2016-12-13 22:55:45.000,1.100794,-79.994545,4.78,4.4,      MLv
igepn2016ylsy,113064,   2016-12-13 22:55:45.000,1.100794,-79.994545,4.78,4.4,     Mjma
igepn2016ylsy,113064,   2016-12-13 22:55:45.000,1.100794,-79.994545,4.78,4.1,   Ms(BB)
igepn2016ylsy,113064,   2016-12-13 22:55:45.000,1.100794,-79.994545,4.78,4.3,        M
igepn2016yppu,113265,   2016-12-16 01:53:06.000,-2.554044,-80.019646,30.68,4.4,      MLv
igepn2016yppu,113265,   2016-12-16 01:53:06.000,-2.554044,-80.019646,30.68,4.1,     Mjma
igepn2016yppu,113265,   2016-12-16 01:53:06.000,-2.554044,-80.019646,30.68,4.0,   Ms(BB)
igepn2016yppu,113265,   2016-12-16 01:53:06.000,-2.554044,-80.019646,30.68,4.2,        M
igepn2016ytyi,113498,   2016-12-18 10:44:39.000,-0.093512,-80.487343,5.71,3.8,      MLv
igepn2016ytyi,113498,   2016-12-18 10:44:39.000,-0.093512,-80.487343,5.71,3.7,        M
igepn2016ytyi,113498,   2016-12-18 10:44:39.000,-0.093512,-80.487343,5.71,3.6,     Mjma
igepn2016yusw,113541,   2016-12-18 21:06:51.000,0.756521,-79.742165,3.14,3.6,      MLv
igepn2016yusw,113541,   2016-12-18 21:06:51.000,0.756521,-79.742165,3.14,3.6,     Mjma
igepn2016yusw,113541,   2016-12-18 21:06:51.000,0.756521,-79.742165,3.14,3.6,        M
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,5.9,      MLv
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,6.0,     Mjma
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,5.5,       mB
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,5.0,   Mw(mB)
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,5.5,       mb
igepn2016yvmv,113576,   2016-12-19 07:11:38.000,0.927406,-79.843132,6.42,5.8,        M
igepn2016yvnb,113578,   2016-12-19 07:18:48.000,1.031215,-79.84446,8.46,3.6,      MLv
igepn2016yvnb,113578,   2016-12-19 07:18:48.000,1.031215,-79.84446,8.46,4.2,     Mjma
igepn2016yvnb,113578,   2016-12-19 07:18:48.000,1.031215,-79.84446,8.46,3.9,        M
igepn2016yvng,113580,   2016-12-19 07:24:53.000,1.103383,-79.8563,1.91,4.3,      MLv
igepn2016yvng,113580,   2016-12-19 07:24:53.000,1.103383,-79.8563,1.91,4.4,     Mjma
igepn2016yvng,113580,   2016-12-19 07:24:53.000,1.103383,-79.8563,1.91,4.0,   Ms(BB)
igepn2016yvng,113580,   2016-12-19 07:24:53.000,1.103383,-79.8563,1.91,4.2,        M
igepn2016yvof,113585,   2016-12-19 07:53:58.000,1.179907,-80.056236,6.22,4.1,      MLv
igepn2016yvof,113585,   2016-12-19 07:53:58.000,1.179907,-80.056236,6.22,3.9,     Mjma
igepn2016yvof,113585,   2016-12-19 07:53:58.000,1.179907,-80.056236,6.22,3.9,   Ms(BB)
igepn2016yvof,113585,   2016-12-19 07:53:58.000,1.179907,-80.056236,6.22,4.0,        M
igepn2016yvop,113587,   2016-12-19 08:04:14.000,0.983652,-79.796928,10.0,4.1,      MLv
igepn2016yvop,113587,   2016-12-19 08:04:14.000,0.983652,-79.796928,10.0,3.9,     Mjma
igepn2016yvop,113587,   2016-12-19 08:04:14.000,0.983652,-79.796928,10.0,3.9,   Ms(BB)
igepn2016yvop,113587,   2016-12-19 08:04:14.000,0.983652,-79.796928,10.0,3.9,        M
igepn2016yvor,113588,   2016-12-19 08:08:01.000,1.034915,-79.847542,5.0,4.0,      MLv
igepn2016yvor,113588,   2016-12-19 08:08:01.000,1.034915,-79.847542,5.0,3.8,     Mjma
igepn2016yvor,113588,   2016-12-19 08:08:01.000,1.034915,-79.847542,5.0,3.8,   Ms(BB)
igepn2016yvor,113588,   2016-12-19 08:08:01.000,1.034915,-79.847542,5.0,3.9,        M
igepn2016yvpa,113591,   2016-12-19 08:17:58.000,1.050738,-79.880333,4.12,4.0,      MLv
igepn2016yvpa,113591,   2016-12-19 08:17:58.000,1.050738,-79.880333,4.12,3.9,     Mjma
igepn2016yvpa,113591,   2016-12-19 08:17:58.000,1.050738,-79.880333,4.12,3.8,   Ms(BB)
igepn2016yvpa,113591,   2016-12-19 08:17:58.000,1.050738,-79.880333,4.12,3.9,        M
igepn2016yvpc,113592,   2016-12-19 08:20:01.000,0.863559,-79.81141,11.93,4.1,      MLv
igepn2016yvpc,113592,   2016-12-19 08:20:01.000,0.863559,-79.81141,11.93,4.1,        M
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.5,      MLv
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.4,       mb
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.3,       mB
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,3.5,   Mw(mB)
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.6,     Mjma
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.4,   Ms(BB)
igepn2016yvqh,113594,   2016-12-19 08:57:12.000,0.972963,-79.767159,1.45,4.5,        M
igepn2016yvqr,113597,   2016-12-19 09:08:22.000,1.081018,-79.847702,2.73,4.1,      MLv
igepn2016yvqr,113597,   2016-12-19 09:08:22.000,1.081018,-79.847702,2.73,3.9,     Mjma
igepn2016yvqr,113597,   2016-12-19 09:08:22.000,1.081018,-79.847702,2.73,4.0,   Ms(BB)
igepn2016yvqr,113597,   2016-12-19 09:08:22.000,1.081018,-79.847702,2.73,4.0,        M
igepn2016yvsg,113601,   2016-12-19 09:59:47.000,1.042115,-79.848862,4.97,4.4,      MLv
igepn2016yvsg,113601,   2016-12-19 09:59:47.000,1.042115,-79.848862,4.97,4.2,     Mjma
igepn2016yvsg,113601,   2016-12-19 09:59:47.000,1.042115,-79.848862,4.97,4.2,   Ms(BB)
igepn2016yvsg,113601,   2016-12-19 09:59:47.000,1.042115,-79.848862,4.97,4.3,        M
igepn2016ywrn,113671,   2016-12-19 22:44:52.000,-3.428202,-80.673058,2.97,3.9,      MLv
igepn2016ywrn,113671,   2016-12-19 22:44:52.000,-3.428202,-80.673058,2.97,3.7,     Mjma
igepn2016ywrn,113671,   2016-12-19 22:44:52.000,-3.428202,-80.673058,2.97,3.6,   Ms(BB)
igepn2016ywrn,113671,   2016-12-19 22:44:52.000,-3.428202,-80.673058,2.97,3.8,        M
igepn2016yxmt,113714,   2016-12-20 09:25:32.000,0.978192,-79.954346,7.33,4.0,      MLv
igepn2016yxmt,113714,   2016-12-20 09:25:32.000,0.978192,-79.954346,7.33,3.9,     Mjma
igepn2016yxmt,113714,   2016-12-20 09:25:32.000,0.978192,-79.954346,7.33,4.0,   Ms(BB)
igepn2016yxmt,113714,   2016-12-20 09:25:32.000,0.978192,-79.954346,7.33,3.9,        M
igepn2016yxpk,113719,   2016-12-20 10:49:59.000,0.941638,-79.646973,12.38,4.8,      MLv
igepn2016yxpk,113719,   2016-12-20 10:49:59.000,0.941638,-79.646973,12.38,5.0,     Mjma
igepn2016yxpk,113719,   2016-12-20 10:49:59.000,0.941638,-79.646973,12.38,4.6,   Ms(BB)
igepn2016yxpk,113719,   2016-12-20 10:49:59.000,0.941638,-79.646973,12.38,4.8,        M
igepn2016yxpp,113720,   2016-12-20 10:52:16.000,0.869636,-79.75882,8.45,3.7,      MLv
igepn2016yxpp,113720,   2016-12-20 10:52:16.000,0.869636,-79.75882,8.45,4.2,     Mjma
igepn2016yxpp,113720,   2016-12-20 10:52:16.000,0.869636,-79.75882,8.45,3.9,        M
igepn2016yxsd,113726,   2016-12-20 12:09:35.000,0.862082,-79.86408,10.18,4.8,       mb
igepn2016yxsd,113726,   2016-12-20 12:09:35.000,0.862082,-79.86408,10.18,4.8,       mB
igepn2016yxsd,113726,   2016-12-20 12:09:35.000,0.862082,-79.86408,10.18,4.1,   Mw(mB)
igepn2016yxsd,113726,   2016-12-20 12:09:35.000,0.862082,-79.86408,10.18,4.1,      MLv
igepn2016yxsd,113726,   2016-12-20 12:09:35.000,0.862082,-79.86408,10.18,4.5,        M
igepn2016yxyj,113734,   2016-12-20 15:17:57.000,1.081418,-79.945267,7.84,3.9,      MLv
igepn2016yxyj,113734,   2016-12-20 15:17:57.000,1.081418,-79.945267,7.84,3.7,     Mjma
igepn2016yxyj,113734,   2016-12-20 15:17:57.000,1.081418,-79.945267,7.84,3.8,   Ms(BB)
igepn2016yxyj,113734,   2016-12-20 15:17:57.000,1.081418,-79.945267,7.84,3.8,        M
igepn2016yxzd,113737,   2016-12-20 15:41:29.000,0.880539,-79.849561,11.74,4.4,      MLv
igepn2016yxzd,113737,   2016-12-20 15:41:29.000,0.880539,-79.849561,11.74,4.3,     Mjma
igepn2016yxzd,113737,   2016-12-20 15:41:29.000,0.880539,-79.849561,11.74,4.3,        M
igepn2016yyam,113740,   2016-12-20 16:21:46.000,0.95196,-79.870705,8.62,3.5,      MLv
igepn2016yyam,113740,   2016-12-20 16:21:46.000,0.95196,-79.870705,8.62,3.6,     Mjma
igepn2016yyam,113740,   2016-12-20 16:21:46.000,0.95196,-79.870705,8.62,3.6,        M
igepn2016yyda,113745,   2016-12-20 17:39:21.000,0.95988,-79.851585,4.96,5.1,      MLv
igepn2016yyda,113745,   2016-12-20 17:39:21.000,0.95988,-79.851585,4.96,5.1,        M
igepn2016yydg,113746,   2016-12-20 17:45:41.000,1.068322,-79.919876,2.84,3.9,      MLv
igepn2016yydg,113746,   2016-12-20 17:45:41.000,1.068322,-79.919876,2.84,4.2,     Mjma
igepn2016yydg,113746,   2016-12-20 17:45:41.000,1.068322,-79.919876,2.84,3.9,   Ms(BB)
igepn2016yydg,113746,   2016-12-20 17:45:41.000,1.068322,-79.919876,2.84,4.0,        M
igepn2016yydo,113749,   2016-12-20 17:55:11.000,0.905395,-79.84538,11.44,4.3,      MLv
igepn2016yydo,113749,   2016-12-20 17:55:11.000,0.905395,-79.84538,11.44,4.3,        M
igepn2016yykn,113771,   2016-12-20 21:26:44.000,1.073684,-79.847176,2.76,3.5,      MLv
igepn2016yykn,113771,   2016-12-20 21:26:44.000,1.073684,-79.847176,2.76,3.6,     Mjma
igepn2016yykn,113771,   2016-12-20 21:26:44.000,1.073684,-79.847176,2.76,3.6,   Ms(BB)
igepn2016yykn,113771,   2016-12-20 21:26:44.000,1.073684,-79.847176,2.76,3.6,        M
igepn2016yyrs,113795,   2016-12-21 01:04:50.000,0.955786,-79.816727,4.66,5.2,      MLv
igepn2016yyrs,113795,   2016-12-21 01:04:50.000,0.955786,-79.816727,4.66,5.0,       mb
igepn2016yyrs,113795,   2016-12-21 01:04:50.000,0.955786,-79.816727,4.66,4.8,       mB
igepn2016yyrs,113795,   2016-12-21 01:04:50.000,0.955786,-79.816727,4.66,4.0,   Mw(mB)
igepn2016yyrs,113795,   2016-12-21 01:04:50.000,0.955786,-79.816727,4.66,5.1,        M
igepn2016zbpq,113959,   2016-12-22 15:25:24.000,-2.147772,-80.374023,12.9,4.7,      MLv
igepn2016zbpq,113959,   2016-12-22 15:25:24.000,-2.147772,-80.374023,12.9,4.3,     Mjma
igepn2016zbpq,113959,   2016-12-22 15:25:24.000,-2.147772,-80.374023,12.9,4.6,   Ms(BB)
igepn2016zbpq,113959,   2016-12-22 15:25:24.000,-2.147772,-80.374023,12.9,4.5,        M
igepn2016zbuh,113970,   2016-12-22 17:47:11.000,-0.146389,-80.6632,4.36,3.6,      MLv
igepn2016zbuh,113970,   2016-12-22 17:47:11.000,-0.146389,-80.6632,4.36,3.4,     Mjma
igepn2016zbuh,113970,   2016-12-22 17:47:11.000,-0.146389,-80.6632,4.36,3.6,   Ms(BB)
igepn2016zbuh,113970,   2016-12-22 17:47:11.000,-0.146389,-80.6632,4.36,3.5,        M
igepn2016zdjv,114060,   2016-12-23 14:45:35.000,-2.607982,-79.723808,24.61,3.9,      MLv
igepn2016zdjv,114060,   2016-12-23 14:45:35.000,-2.607982,-79.723808,24.61,3.7,     Mjma
igepn2016zdjv,114060,   2016-12-23 14:45:35.000,-2.607982,-79.723808,24.61,3.8,   Ms(BB)
igepn2016zdjv,114060,   2016-12-23 14:45:35.000,-2.607982,-79.723808,24.61,3.8,        M
igepn2016zfno,114209,   2016-12-24 18:56:00.000,1.137338,-79.984482,6.08,3.8,      MLv
igepn2016zfno,114209,   2016-12-24 18:56:00.000,1.137338,-79.984482,6.08,3.5,     Mjma
igepn2016zfno,114209,   2016-12-24 18:56:00.000,1.137338,-79.984482,6.08,3.6,   Ms(BB)
igepn2016zfno,114209,   2016-12-24 18:56:00.000,1.137338,-79.984482,6.08,3.6,        M
igepn2016zguj,114340,   2016-12-25 11:29:50.000,0.18429,-79.608063,9.23,3.7,      MLv
igepn2016zguj,114340,   2016-12-25 11:29:50.000,0.18429,-79.608063,9.23,3.6,     Mjma
igepn2016zguj,114340,   2016-12-25 11:29:50.000,0.18429,-79.608063,9.23,3.6,   Ms(BB)
igepn2016zguj,114340,   2016-12-25 11:29:50.000,0.18429,-79.608063,9.23,3.6,        M
igepn2016zhyz,114402,   2016-12-26 02:58:41.000,-0.154314,-80.667389,1.09,3.8,      MLv
igepn2016zhyz,114402,   2016-12-26 02:58:41.000,-0.154314,-80.667389,1.09,3.8,     Mjma
igepn2016zhyz,114402,   2016-12-26 02:58:41.000,-0.154314,-80.667389,1.09,3.7,   Ms(BB)
igepn2016zhyz,114402,   2016-12-26 02:58:41.000,-0.154314,-80.667389,1.09,3.7,        M
igepn2016ziim,114431,   2016-12-26 07:49:55.000,-0.121057,-80.827843,2.1,3.9,      MLv
igepn2016ziim,114431,   2016-12-26 07:49:55.000,-0.121057,-80.827843,2.1,3.7,     Mjma
igepn2016ziim,114431,   2016-12-26 07:49:55.000,-0.121057,-80.827843,2.1,3.7,   Ms(BB)
igepn2016ziim,114431,   2016-12-26 07:49:55.000,-0.121057,-80.827843,2.1,3.8,        M
igepn2016zirf,114446,   2016-12-26 12:10:22.000,0.934615,-79.744225,11.22,3.5,      MLv
igepn2016zirf,114446,   2016-12-26 12:10:22.000,0.934615,-79.744225,11.22,3.5,     Mjma
igepn2016zirf,114446,   2016-12-26 12:10:22.000,0.934615,-79.744225,11.22,3.6,   Ms(BB)
igepn2016zirf,114446,   2016-12-26 12:10:22.000,0.934615,-79.744225,11.22,3.5,        M
igepn2016zjgq,114477,   2016-12-26 19:57:48.000,1.021673,-79.879509,4.54,4.2,      MLv
igepn2016zjgq,114477,   2016-12-26 19:57:48.000,1.021673,-79.879509,4.54,4.2,     Mjma
igepn2016zjgq,114477,   2016-12-26 19:57:48.000,1.021673,-79.879509,4.54,4.3,   Ms(BB)
igepn2016zjgq,114477,   2016-12-26 19:57:48.000,1.021673,-79.879509,4.54,4.2,        M
igepn2016znnp,114692,   2016-12-29 04:02:19.000,-2.215406,-77.979362,135.31,3.8,      MLv
igepn2016znnp,114692,   2016-12-29 04:02:19.000,-2.215406,-77.979362,135.31,3.8,        M
igepn2017afeu,115201,   2017-01-03 20:06:40.000,-1.010797,-80.115265,11.73,3.7,      MLv
igepn2017afeu,115201,   2017-01-03 20:06:40.000,-1.010797,-80.115265,11.73,3.5,     Mjma
igepn2017afeu,115201,   2017-01-03 20:06:40.000,-1.010797,-80.115265,11.73,3.9,   Ms(BB)
igepn2017afeu,115201,   2017-01-03 20:06:40.000,-1.010797,-80.115265,11.73,3.7,        M
igepn2017akci,115457,   2017-01-06 12:31:34.000,-3.974095,-79.851288,45.06,3.9,      MLv
igepn2017akci,115457,   2017-01-06 12:31:34.000,-3.974095,-79.851288,45.06,3.6,     Mjma
igepn2017akci,115457,   2017-01-06 12:31:34.000,-3.974095,-79.851288,45.06,3.7,   Ms(BB)
igepn2017akci,115457,   2017-01-06 12:31:34.000,-3.974095,-79.851288,45.06,3.7,        M
igepn2017alrg,115518,   2017-01-07 09:11:53.000,-2.883709,-80.403252,10.0,4.7,      MLv
igepn2017alrg,115518,   2017-01-07 09:11:53.000,-2.883709,-80.403252,10.0,4.4,     Mjma
igepn2017alrg,115518,   2017-01-07 09:11:53.000,-2.883709,-80.403252,10.0,4.3,   Ms(BB)
igepn2017alrg,115518,   2017-01-07 09:11:53.000,-2.883709,-80.403252,10.0,4.5,        M
igepn2017aool,115724,   2017-01-08 23:12:53.000,0.994154,-79.818008,7.27,3.6,      MLv
igepn2017aool,115724,   2017-01-08 23:12:53.000,0.994154,-79.818008,7.27,3.4,     Mjma
igepn2017aool,115724,   2017-01-08 23:12:53.000,0.994154,-79.818008,7.27,3.5,   Ms(BB)
igepn2017aool,115724,   2017-01-08 23:12:53.000,0.994154,-79.818008,7.27,3.5,        M
igepn2017asmf,115929,   2017-01-11 02:36:29.000,0.652821,-80.091377,2.93,4.7,       mb
igepn2017asmf,115929,   2017-01-11 02:36:29.000,0.652821,-80.091377,2.93,5.6,       ML
igepn2017asmf,115929,   2017-01-11 02:36:29.000,0.652821,-80.091377,2.93,5.4,      MLv
igepn2017asmf,115929,   2017-01-11 02:36:29.000,0.652821,-80.091377,2.93,5.2,        M
igepn2017aynw,116347,   2017-01-14 10:16:02.000,0.446769,-80.851898,10.0,3.9,      MLv
igepn2017aynw,116347,   2017-01-14 10:16:02.000,0.446769,-80.851898,10.0,3.9,     Mjma
igepn2017aynw,116347,   2017-01-14 10:16:02.000,0.446769,-80.851898,10.0,3.6,   Ms(BB)
igepn2017aynw,116347,   2017-01-14 10:16:02.000,0.446769,-80.851898,10.0,3.8,        M
igepn2017baha,116477,   2017-01-15 09:05:29.000,-2.681929,-80.927643,10.0,4.6,      MLv
igepn2017baha,116477,   2017-01-15 09:05:29.000,-2.681929,-80.927643,10.0,4.1,     Mjma
igepn2017baha,116477,   2017-01-15 09:05:29.000,-2.681929,-80.927643,10.0,4.1,   Ms(BB)
igepn2017baha,116477,   2017-01-15 09:05:29.000,-2.681929,-80.927643,10.0,4.3,        M
igepn2017baih,116482,   2017-01-15 09:44:44.000,-0.06758,-80.881714,7.0,5.3,      MLv
igepn2017baih,116482,   2017-01-15 09:44:44.000,-0.06758,-80.881714,7.0,5.3,        M
igepn2017bcjf,116602,   2017-01-16 12:26:15.000,-1.893311,-77.347412,181.09,3.8,      MLv
igepn2017bcjf,116602,   2017-01-16 12:26:15.000,-1.893311,-77.347412,181.09,3.8,        M
igepn2017bcma,116606,   2017-01-16 13:52:46.000,-0.22352,-80.830917,12.0,3.6,      MLv
igepn2017bcma,116606,   2017-01-16 13:52:46.000,-0.22352,-80.830917,12.0,3.5,     Mjma
igepn2017bcma,116606,   2017-01-16 13:52:46.000,-0.22352,-80.830917,12.0,3.5,   Ms(BB)
igepn2017bcma,116606,   2017-01-16 13:52:46.000,-0.22352,-80.830917,12.0,3.5,        M
igepn2017bctn,116617,   2017-01-16 17:40:11.000,-1.488506,-77.586998,211.55,3.7,      MLv
igepn2017bctn,116617,   2017-01-16 17:40:11.000,-1.488506,-77.586998,211.55,3.7,        M
igepn2017bepe,116712,   2017-01-17 17:45:05.000,-2.949535,-79.226929,46.7,3.8,      MLv
igepn2017bepe,116712,   2017-01-17 17:45:05.000,-2.949535,-79.226929,46.7,3.6,     Mjma
igepn2017bepe,116712,   2017-01-17 17:45:05.000,-2.949535,-79.226929,46.7,3.4,   Ms(BB)
igepn2017bepe,116712,   2017-01-17 17:45:05.000,-2.949535,-79.226929,46.7,3.6,        M
igepn2017bish,116945,   2017-01-19 23:52:45.000,-2.261632,-77.014404,129.35,3.9,      MLv
igepn2017bish,116945,   2017-01-19 23:52:45.000,-2.261632,-77.014404,129.35,3.9,        M
igepn2017bmls,117145,   2017-01-22 01:04:52.000,-3.612748,-80.694809,5.3,3.6,      MLv
igepn2017bmls,117145,   2017-01-22 01:04:52.000,-3.612748,-80.694809,5.3,3.6,        M
igepn2017bpwx,117316,   2017-01-23 22:09:49.000,-4.00422,-80.941605,10.0,3.8,      MLv
igepn2017bpwx,117316,   2017-01-23 22:09:49.000,-4.00422,-80.941605,10.0,3.8,        M
igepn2017bsue,117482,   2017-01-25 12:10:09.000,-2.009043,-79.856361,65.44,3.6,      MLv
igepn2017bsue,117482,   2017-01-25 12:10:09.000,-2.009043,-79.856361,65.44,3.6,        M
igepn2017cawe,117764,   2017-01-29 22:16:33.000,-4.039575,-80.841171,5.88,3.6,      MLv
igepn2017cawe,117764,   2017-01-29 22:16:33.000,-4.039575,-80.841171,5.88,3.9,     Mjma
igepn2017cawe,117764,   2017-01-29 22:16:33.000,-4.039575,-80.841171,5.88,3.7,        M
igepn2017cbji,117782,   2017-01-30 04:56:32.000,-2.607066,-79.978256,36.35,4.3,      MLv
igepn2017cbji,117782,   2017-01-30 04:56:32.000,-2.607066,-79.978256,36.35,4.3,        M
igepn2017cbpy,117793,   2017-01-30 08:16:52.000,1.004844,-79.263878,4.04,3.7,      MLv
igepn2017cbpy,117793,   2017-01-30 08:16:52.000,1.004844,-79.263878,4.04,3.7,        M
igepn2017ccyx,117853,   2017-01-31 01:57:19.000,-1.597401,-80.826744,10.0,3.7,      MLv
igepn2017ccyx,117853,   2017-01-31 01:57:19.000,-1.597401,-80.826744,10.0,3.6,     Mjma
igepn2017ccyx,117853,   2017-01-31 01:57:19.000,-1.597401,-80.826744,10.0,3.5,   Ms(BB)
igepn2017ccyx,117853,   2017-01-31 01:57:19.000,-1.597401,-80.826744,10.0,3.6,        M
igepn2017cdix,117867,   2017-01-31 06:59:00.000,-2.419502,-80.303772,13.06,4.3,      MLv
igepn2017cdix,117867,   2017-01-31 06:59:00.000,-2.419502,-80.303772,13.06,4.3,        M
igepn2017cdxo,117895,   2017-01-31 14:22:39.000,0.739947,-79.766792,9.11,5.7,      MLv
igepn2017cdxo,117895,   2017-01-31 14:22:39.000,0.739947,-79.766792,9.11,5.7,        M
igepn2017cepw,117934,   2017-01-31 23:38:29.000,-3.124234,-77.09507,16.09,5.2,      MLv
igepn2017cepw,117934,   2017-01-31 23:38:29.000,-3.124234,-77.09507,16.09,5.2,        M
igepn2017cgba,117996,   2017-02-01 18:24:11.000,-1.68731,-77.876244,10.0,3.8,      MLv
igepn2017cgba,117996,   2017-02-01 18:24:11.000,-1.68731,-77.876244,10.0,3.6,     Mjma
igepn2017cgba,117996,   2017-02-01 18:24:11.000,-1.68731,-77.876244,10.0,3.7,        M
igepn2017clrg,118215,   2017-02-04 20:17:02.000,-0.915854,-80.461082,3.44,4.4,      MLv
igepn2017clrg,118215,   2017-02-04 20:17:02.000,-0.915854,-80.461082,3.44,4.4,        M
igepn2017cvdh,118602,   2017-02-10 00:35:34.000,-1.443159,-81.03801,5.55,3.7,      MLv
igepn2017cvdh,118602,   2017-02-10 00:35:34.000,-1.443159,-81.03801,5.55,3.4,     Mjma
igepn2017cvdh,118602,   2017-02-10 00:35:34.000,-1.443159,-81.03801,5.55,3.6,   Ms(BB)
igepn2017cvdh,118602,   2017-02-10 00:35:34.000,-1.443159,-81.03801,5.55,3.6,        M
igepn2017deny,119139,   2017-02-15 04:12:10.000,-1.400212,-80.546349,10.0,4.9,      MLv
igepn2017deny,119139,   2017-02-15 04:12:10.000,-1.400212,-80.546349,10.0,4.7,     Mjma
igepn2017deny,119139,   2017-02-15 04:12:10.000,-1.400212,-80.546349,10.0,5.0,   Ms(BB)
igepn2017deny,119139,   2017-02-15 04:12:10.000,-1.400212,-80.546349,10.0,4.9,        M
igepn2017dmak,119577,   2017-02-19 06:26:55.000,-2.29064,-79.864395,39.9,4.3,      MLv
igepn2017dmak,119577,   2017-02-19 06:26:55.000,-2.29064,-79.864395,39.9,3.9,     Mjma
igepn2017dmak,119577,   2017-02-19 06:26:55.000,-2.29064,-79.864395,39.9,4.2,   Ms(BB)
igepn2017dmak,119577,   2017-02-19 06:26:55.000,-2.29064,-79.864395,39.9,4.1,        M
igepn2017dnaz,119620,   2017-02-19 19:52:39.000,-3.775218,-77.630905,10.0,3.8,      MLv
igepn2017dnaz,119620,   2017-02-19 19:52:39.000,-3.775218,-77.630905,10.0,3.6,     Mjma
igepn2017dnaz,119620,   2017-02-19 19:52:39.000,-3.775218,-77.630905,10.0,3.8,   Ms(BB)
igepn2017dnaz,119620,   2017-02-19 19:52:39.000,-3.775218,-77.630905,10.0,3.7,        M
igepn2017dorf,119778,   2017-02-20 17:14:36.000,-3.453555,-80.875786,11.03,3.6,      MLv
igepn2017dorf,119778,   2017-02-20 17:14:36.000,-3.453555,-80.875786,11.03,3.6,        M
igepn2017dqyg,119955,   2017-02-21 23:02:23.000,-3.673164,-79.807739,10.0,3.5,      MLv
igepn2017dqyg,119955,   2017-02-21 23:02:23.000,-3.673164,-79.807739,10.0,3.5,        M
igepn2017dsqq,120083,   2017-02-22 21:26:59.000,-2.232787,-79.817925,57.27,3.5,      MLv
igepn2017dsqq,120083,   2017-02-22 21:26:59.000,-2.232787,-79.817925,57.27,3.5,        M
igepn2017dsxy,120103,   2017-02-23 01:08:29.000,-3.697175,-76.075951,196.95,4.5,      MLv
igepn2017dsxy,120103,   2017-02-23 01:08:29.000,-3.697175,-76.075951,196.95,4.5,        M
igepn2017dueb,120183,   2017-02-23 17:22:37.000,-3.42424,-80.765442,10.0,3.8,      MLv
igepn2017dueb,120183,   2017-02-23 17:22:37.000,-3.42424,-80.765442,10.0,3.8,        M
igepn2017dusn,120221,   2017-02-24 00:40:59.000,-4.154473,-80.461411,16.61,4.0,      MLv
igepn2017dusn,120221,   2017-02-24 00:40:59.000,-4.154473,-80.461411,16.61,3.8,     Mjma
igepn2017dusn,120221,   2017-02-24 00:40:59.000,-4.154473,-80.461411,16.61,3.9,        M
igepn2017dzdo,120541,   2017-02-26 10:47:57.000,-3.917739,-77.103226,31.12,4.2,      MLv
igepn2017dzdo,120541,   2017-02-26 10:47:57.000,-3.917739,-77.103226,31.12,4.2,        M
